URL,Title,HTTP Status,Total Links,Page Authority,Number of Linking Root Domains,Facebook Shares,Facebook Likes,Twitter Shares,Google +1 Shares
http://www.finedesigns.com/organizations/naia.html?ATCLID=205434422&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205735260&SPSID=646086&SPID=100506&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209375676&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209387065&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209392692&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205320408&SPSID=640679&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206353460&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207642560&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206570163&SPSID=646081&SPID=100496&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205500373&SPSID=640484&SPID=96213&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205427188&SPSID=646848&SPID=100295&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,14,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205324112&SPSID=648185&SPID=100495&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205762959&SPSID=646079&SPID=100398&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205387962&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205427619&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206548560&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209302496&SPSID=640698&SPID=96227&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209339616&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205872961&SPSID=648279&SPID=100500&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205735010&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205748636&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207678561&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205390836&SPSID=640489&SPID=96213&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205391528&SPSID=646081&SPID=100496&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205388466&SPSID=640489&SPID=96213&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205879301&SPSID=647658&SPID=100295&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205404121&SPSID=640707&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205408398&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205346504&SPSID=646850&SPID=100498&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209333539&SPSID=640698&SPID=96227&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209267694&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209344273&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209354662&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205744382&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205320207&SPSID=640667&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205689093&SPSID=649147&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205388986&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206527076&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205401175&SPSID=646952&SPID=100499&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205400481&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206371066&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206464354&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205694094&SPSID=648259&SPID=100499&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206823162&SPSID=646952&SPID=100499&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205398767&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205389299&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206955760&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291820&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205398918&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205425508&SPSID=646848&SPID=100295&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205778559&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205812869&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206631870&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205819271&SPSID=646086&SPID=100506&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207392663&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299139&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302779&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207247760&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207134769&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205795059&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205679560&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205418901&SPSID=648853&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207556260&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207491263&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205396419&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207134781&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205818402&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207246466&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207491162&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209295844&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207581761&SPSID=646088&SPID=100502&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205384841&SPSID=649151&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205320425&SPSID=647561&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301221&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205424321&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206469161&SPSID=649151&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207036063&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206464865&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206612762&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206826963&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207569367&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206464346&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206613360&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206826762&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207036160&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207246464&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207491462&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207785581&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206469362&SPSID=649051&SPID=96213&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205719216&SPSID=649147&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209332672&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209383768&SPSID=647579&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205338018&SPSID=647589&SPID=100441&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206822749&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205993561&SPSID=648758&SPID=98898&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206955394&SPSID=648760&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206838760&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206955388&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207048368&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207150560&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207275960&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207411161&SPSID=649149&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206839267&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206955378&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207049162&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207150762&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207286565&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207411361&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206839362&SPSID=648764&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206955379&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207150761&SPSID=648764&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207288510&SPSID=648764&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207411360&SPSID=648764&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=207277761&SPSID=649148&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206531060&SPSID=649048&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206370882&SPSID=649047&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206527078&SPSID=648756&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205704581&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205713842&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205375136&SPSID=640716&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209319608&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209326605&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205350315&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205392412&SPSID=644662&SPID=98796&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205821376&SPSID=640647&SPID=96221&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206184086&SPSID=648762&SPID=96221&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=209311215&SPSID=640531&SPID=96219&DB_LANG=C&DB_OEM_ID=27900,"",No Data,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205371494&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205343701&SPSID=648754&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205819916&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,3,13,2,,,,
